
These predictions were generated by SeaState on 29-Aug-2025 at 12:34:18.




      Time       Wave1Elev       Wave2Elev       Wave3Elev       Wave4Elev       Wave5Elev         FVel1xi         FVel2xi         FVel3xi         FVel4xi         FVel5xi         FAcc1xi         FAcc2xi         FAcc3xi         FAcc4xi         FAcc5xi          FDynP1          FDynP2          FDynP3          FDynP4          FDynP5
   13.8000  -0.1101727E+01   0.7230911E+00   0.4663224E+00  -0.3109357E+00   0.5781889E-01  -0.1116613E+00   0.2002554E+01   0.1513758E+01   0.6444710E+00   0.1142614E+01   0.3985023E+00   0.1718501E-01  -0.6814759E+00  -0.6217886E-01   0.4230571E-01  -0.1075239E+05   0.6846029E+04   0.4500232E+04  -0.2977127E+04   0.5217333E+03
   14.0000  -0.9461638E+00   0.6595972E+00   0.3733233E+00  -0.2953038E+00   0.5215572E-01  -0.2319812E-01   0.1917566E+01   0.1315734E+01   0.6859502E+00   0.1146647E+01   0.6733434E+00  -0.5184947E+00  -0.7349399E+00   0.4088899E+00  -0.7308950E-01  -0.9165720E+04   0.6274103E+04   0.3690091E+04  -0.2862369E+04   0.4550223E+03
   14.2000  -0.7164494E+00   0.5331897E+00   0.2845743E+00  -0.2468115E+00   0.2671179E-01   0.1862642E+00   0.1774568E+01   0.1180005E+01   0.8164192E+00   0.1102721E+01   0.1227563E+01  -0.6597942E+00  -0.4774409E+00   0.3317922E+00  -0.2251760E+00  -0.6896607E+04   0.5070409E+04   0.2859731E+04  -0.2481398E+04   0.2228107E+03
   14.4000  -0.4202293E+00   0.3656001E+00   0.2054425E+00  -0.2218427E+00  -0.5850830E-03   0.4971183E+00   0.1627543E+01   0.1083517E+01   0.8333963E+00   0.1076927E+01   0.1583020E+01  -0.8126627E+00  -0.4314854E+00  -0.7645503E-01  -0.7065758E-03  -0.4015486E+04   0.3411297E+04   0.2088104E+04  -0.2241380E+04  -0.5646182E+02
   14.6000  -0.7284810E-01   0.1415329E+00   0.1310140E+00  -0.2095062E+00  -0.3171346E-01   0.9056941E+00   0.1391367E+01   0.9940088E+00   0.8085361E+00   0.1075109E+01   0.1947451E+01  -0.1337730E+01  -0.3752013E+00  -0.8485877E-01  -0.3422893E+00  -0.6815484E+03   0.1229770E+04   0.1366429E+04  -0.2089750E+04  -0.3983872E+03
   14.8000   0.2908232E+00  -0.1285760E+00   0.6357117E-01  -0.2028836E+00  -0.1056297E+00   0.1356097E+01   0.1063031E+01   0.9083097E+00   0.7540010E+00   0.9198969E+00   0.1858538E+01  -0.1357179E+01  -0.3606122E+00  -0.3603251E+00  -0.6713574E+00   0.2786046E+04  -0.1362980E+04   0.7283342E+03  -0.1964162E+04  -0.1047977E+04
   15.0000   0.6177420E+00  -0.3962203E+00   0.1182528E-01  -0.1966772E+00  -0.1730763E+00   0.1731634E+01   0.7955887E+00   0.8356007E+00   0.6401477E+00   0.7965108E+00   0.1399978E+01  -0.1254047E+01  -0.1417127E+00  -0.1592667E+00  -0.3743506E+00   0.5941980E+04  -0.4000958E+04   0.2538760E+03  -0.1785731E+04  -0.1650964E+04
   15.2000   0.8782202E+00  -0.6723503E+00   0.6903483E-03  -0.1269077E+00  -0.2189761E+00   0.1973544E+01   0.4968526E+00   0.8581138E+00   0.6982793E+00   0.7104506E+00   0.1020230E+01  -0.1545128E+01   0.3240711E+00   0.6006819E+00  -0.3204330E+00   0.8518332E+04  -0.6711325E+04   0.1189507E+03  -0.1095924E+04  -0.2062300E+04
   15.4000   0.1093786E+01  -0.9629753E+00   0.3065185E-01  -0.1060181E-01  -0.2349338E+00   0.2209546E+01   0.1083337E+00   0.9939783E+00   0.8518462E+00   0.6704720E+00   0.1068967E+01  -0.1838639E+01   0.5610656E+00   0.5578424E+00   0.5110708E-01   0.1060658E+05  -0.9480130E+04   0.3060521E+03   0.2564301E+01  -0.2192563E+04
   15.6000   0.1251327E+01  -0.1239967E+01   0.5465763E-01   0.1176023E+00  -0.2076252E+00   0.2427177E+01  -0.3413368E+00   0.1106296E+01   0.9790491E+00   0.7177003E+00   0.5942111E+00  -0.1786126E+01   0.1630114E+00   0.8356206E+00   0.3484872E+00   0.1207169E+05  -0.1202967E+05   0.4566985E+03   0.1259022E+04  -0.1941816E+04
   15.8000   0.1302813E+01  -0.1435024E+01   0.3431437E-01   0.2825888E+00  -0.1382329E+00   0.2483376E+01  -0.6972712E+00   0.1077178E+01   0.1235072E+01   0.8581402E+00  -0.1636687E+00  -0.9850184E+00  -0.2534027E+00   0.1121819E+01   0.7634864E+00   0.1254826E+05  -0.1378788E+05   0.2801267E+03   0.2789815E+04  -0.1337344E+04
   16.0000   0.1233945E+01  -0.1482899E+01  -0.5684936E-02   0.4370091E+00  -0.5067180E-01   0.2348356E+01  -0.7922937E+00   0.1005496E+01   0.1467557E+01   0.1051427E+01  -0.9688580E+00   0.1228059E+00  -0.2316646E+00   0.8303992E+00   0.5788729E+00   0.1192292E+05  -0.1422343E+05  -0.6181750E+02   0.4224293E+04  -0.5903340E+03
   16.2000   0.1057916E+01  -0.1385517E+01  -0.4176009E-01   0.5499257E+00   0.3197367E-02   0.2037120E+01  -0.6675594E+00   0.9553449E+00   0.1626476E+01   0.1138671E+01  -0.1540281E+01   0.8487402E+00  -0.1844081E+00   0.4881806E+00   0.2068550E+00   0.1032313E+05  -0.1330975E+05  -0.3864892E+03   0.5295896E+04  -0.1029168E+03
   16.4000   0.8206875E+00  -0.1166709E+01  -0.6942020E-01   0.6055734E+00   0.1634788E-01   0.1644626E+01  -0.3902375E+00   0.9182066E+00   0.1671263E+01   0.1141692E+01  -0.1594816E+01   0.1586276E+01  -0.5219963E-01   0.9689688E-01  -0.2655015E+00   0.8144041E+04  -0.1123303E+05  -0.6357547E+03   0.5865406E+04   0.4277927E+02
   16.6000   0.5836262E+00  -0.8467529E+00  -0.7607824E-01   0.6263154E+00  -0.1795007E-01   0.1320687E+01   0.3990149E-01   0.9366990E+00   0.1698825E+01   0.9989907E+00  -0.1231030E+01   0.1927145E+01   0.1929830E+00   0.1783361E+00  -0.5354245E+00   0.5896939E+04  -0.8204414E+04  -0.7134391E+03   0.6067836E+04  -0.1808745E+03
   16.8000   0.3678080E+00  -0.4818979E+00  -0.6373714E-01   0.6163937E+00  -0.3744165E-01   0.1069831E+01   0.4691495E+00   0.1005901E+01   0.1731399E+01   0.9290475E+00  -0.1023292E+01   0.1997790E+01   0.3267592E+00  -0.9830372E-01  -0.3018246E-01   0.3808062E+04  -0.4691455E+04  -0.6397653E+03   0.5922367E+04  -0.3223992E+03
   17.0000   0.1840325E+00  -0.8192448E-01  -0.4473251E-01   0.5461905E+00  -0.3202669E-01   0.8889117E+00   0.9682878E+00   0.1102355E+01   0.1664296E+01   0.9331658E+00  -0.5871591E+00   0.2226131E+01   0.3749256E+00  -0.5700443E+00  -0.4541275E-01   0.1999156E+04  -0.8687338E+03  -0.5261919E+03   0.5225005E+04  -0.2800822E+03
   17.2000   0.4531287E-01   0.2995892E+00  -0.4147353E-01   0.4078953E+00  -0.1858053E-01   0.8191336E+00   0.1414322E+01   0.1179705E+01   0.1460979E+01   0.9401567E+00  -0.2963576E+00   0.1604338E+01   0.8248108E-01  -0.1077876E+01   0.1514070E+00   0.5691021E+03   0.2807577E+04  -0.5625999E+03   0.3937903E+04  -0.1587388E+03
   17.4000  -0.7252661E-01   0.6203135E+00  -0.8473422E-01   0.2344936E+00   0.5662557E-02   0.7713950E+00   0.1709152E+01   0.1140532E+01   0.1200190E+01   0.9852246E+00  -0.3438427E+00   0.1339552E+01  -0.3855151E+00  -0.9703277E+00   0.5554450E-01  -0.6531719E+03   0.5977257E+04  -0.9790916E+03   0.2328274E+04   0.4605142E+02
   17.6000  -0.1911120E+00   0.8998948E+00  -0.1653171E+00   0.7177161E-01   0.1487472E-01   0.6755854E+00   0.1991182E+01   0.1014707E+01   0.1009451E+01   0.9681253E+00  -0.5262674E+00   0.1107389E+01  -0.5222718E+00  -0.8053837E+00  -0.1386155E+00  -0.1823785E+04   0.8714980E+04  -0.1709507E+04   0.7606810E+03   0.1561531E+03
   17.8000  -0.3056260E+00   0.1116269E+01  -0.2447844E+00  -0.7875244E-01   0.1458879E-01   0.5430750E+00   0.2186641E+01   0.9193832E+00   0.8410733E+00   0.9070176E+00  -0.5483701E+00   0.7735835E+00  -0.2531717E+00  -0.6568566E+00  -0.2091722E+00  -0.2899562E+04   0.1084210E+05  -0.2474983E+04  -0.7039645E+03   0.2173745E+03
   18.0000  -0.3929851E+00   0.1267979E+01  -0.3072187E+00  -0.2063770E+00   0.3635636E-01   0.4193486E+00   0.2336015E+01   0.9087189E+00   0.7241685E+00   0.8959605E+00  -0.2563359E+00   0.4391214E+00  -0.1777219E+00  -0.5036233E+00   0.2685086E+00  -0.3690713E+04   0.1231790E+05  -0.3161560E+04  -0.1968297E+04   0.4592372E+03
   18.2000  -0.4051884E+00   0.1330711E+01  -0.3940846E+00  -0.3161955E+00   0.9541656E-01   0.4681593E+00   0.2350727E+01   0.8322440E+00   0.6183504E+00   0.1000461E+01   0.5914193E+00  -0.1800975E+00  -0.7098767E+00  -0.4490047E+00   0.3526120E+00  -0.3855944E+04   0.1296822E+05  -0.4053953E+04  -0.3049756E+04   0.9881577E+03
   18.4000  -0.3594582E+00   0.1314944E+01  -0.5314022E+00  -0.4052530E+00   0.1480700E+00   0.6462243E+00   0.2270878E+01   0.5937543E+00   0.5297163E+00   0.1049972E+01   0.5024337E+00  -0.3719547E+00  -0.1274661E+01  -0.3802703E+00   0.2054599E+00  -0.3525368E+04   0.1287031E+05  -0.5316339E+04  -0.3915617E+04   0.1506579E+04
   18.6000  -0.3224664E+00   0.1241885E+01  -0.6919523E+00  -0.4707812E+00   0.2016536E+00   0.7174737E+00   0.2156263E+01   0.2374857E+00   0.4443800E+00   0.1098595E+01   0.3508732E+00  -0.6493386E+00  -0.1392312E+01  -0.2355895E+00   0.2986937E+00  -0.3179605E+04   0.1219399E+05  -0.6701844E+04  -0.4528616E+04   0.2049250E+04
   18.8000  -0.2712171E+00   0.1116451E+01  -0.7954150E+00  -0.4900686E+00   0.2692233E+00   0.8271190E+00   0.1981493E+01  -0.2514412E-01   0.4410763E+00   0.1191435E+01   0.5025630E+00  -0.7198747E+00  -0.5548010E+00   0.1725033E+00   0.5734533E+00  -0.2708517E+04   0.1101287E+05  -0.7574126E+04  -0.4724165E+04   0.2693000E+04
   19.0000  -0.2184434E+00   0.9712759E+00  -0.7849690E+00  -0.4657955E+00   0.3485365E+00   0.9262357E+00   0.1851902E+01  -0.3959972E-01   0.5056410E+00   0.1350037E+01   0.3817715E+00  -0.5382105E+00   0.2190991E+00   0.3050196E+00   0.5562982E+00  -0.2220362E+04   0.9574111E+04  -0.7476407E+04  -0.4518541E+04   0.3398029E+04
   19.2000  -0.1719502E+00   0.8014344E+00  -0.6907770E+00  -0.4140972E+00   0.4007772E+00   0.1015029E+01   0.1732388E+01   0.5436834E-01   0.5911213E+00   0.1445876E+01   0.3394545E+00  -0.7752929E+00   0.5356969E+00   0.4381358E+00   0.3208271E+00  -0.1790994E+04   0.7863417E+04  -0.6584153E+04  -0.4031891E+04   0.3871308E+04
   19.4000  -0.1422024E+00   0.5857958E+00  -0.5341190E+00  -0.3421856E+00   0.4210840E+00   0.1065956E+01   0.1521740E+01   0.2074588E+00   0.6876451E+00   0.1505665E+01   0.1367283E+00  -0.9958837E+00   0.8172505E+00   0.4632957E+00   0.8815661E-01  -0.1508757E+04   0.5753659E+04  -0.5059873E+04  -0.3329591E+04   0.4044644E+04
   19.6000  -0.1289178E+00   0.3545145E+00  -0.3236007E+00  -0.2428416E+00   0.3988809E+00   0.1091850E+01   0.1329475E+01   0.4084762E+00   0.8287969E+00   0.1484136E+01   0.1106773E+00  -0.8506838E+00   0.1082542E+01   0.9182457E+00  -0.1275820E+00  -0.1385009E+04   0.3456011E+04  -0.2992464E+04  -0.2388083E+04   0.3831506E+04
   19.8000  -0.1307043E+00   0.1060845E+00  -0.5630023E-01  -0.1051258E+00   0.3526334E+00   0.1108597E+01   0.1130199E+01   0.7024388E+00   0.1114007E+01   0.1473908E+01  -0.6423260E-01  -0.1194284E+01   0.1519240E+01   0.1096465E+01  -0.1808288E+00  -0.1418742E+04   0.9775305E+03  -0.4018631E+03  -0.1191623E+04   0.3344266E+04
   20.0000  -0.1635870E+00  -0.1792618E+00   0.2458340E+00  -0.6446500E-02   0.2569787E+00   0.1050621E+01   0.8161895E+00   0.1054665E+01   0.1305600E+01   0.1366415E+01  -0.3775997E+00  -0.1474870E+01   0.1480189E+01   0.3012593E+00  -0.7923476E+00  -0.1712773E+04  -0.1784003E+04   0.2516136E+04  -0.3290383E+03   0.2421270E+04
   20.2000  -0.2131895E+00  -0.4681487E+00   0.5479586E+00   0.8961894E-03   0.1130983E+00   0.9564072E+00   0.4821343E+00   0.1368800E+01   0.1257536E+01   0.1141980E+01  -0.2576729E+00  -0.1453434E+01   0.1588712E+01  -0.5206253E+00  -0.8906054E+00  -0.2156837E+04  -0.4558210E+04   0.5473945E+04  -0.1988175E+03   0.1099778E+04
   20.4000  -0.2524344E+00  -0.7349461E+00   0.8649457E+00  -0.5120882E-01  -0.2635331E-01   0.9262120E+00   0.1546068E+00   0.1780595E+01   0.1073901E+01   0.9646339E+00  -0.2352983E+00  -0.1340563E+01   0.1839421E+01  -0.6655534E+00  -0.6415007E+00  -0.2553650E+04  -0.7099473E+04   0.8498606E+04  -0.5753512E+03  -0.2231711E+03
   20.6000  -0.3058224E+00  -0.9501974E+00   0.1146911E+01  -0.1014226E+00  -0.1464623E+00   0.8318161E+00  -0.1223229E+00   0.2153880E+01   0.9433868E+00   0.8449283E+00  -0.4147152E+00  -0.9434156E+00   0.1355247E+01  -0.4701790E+00  -0.4986695E+00  -0.3044779E+04  -0.9129652E+04   0.1118324E+05  -0.9914977E+03  -0.1401728E+04
   20.8000  -0.3482259E+00  -0.1073809E+01   0.1356889E+01  -0.1426353E+00  -0.2498245E+00   0.7753216E+00  -0.2585810E+00   0.2419044E+01   0.8239906E+00   0.7522635E+00  -0.1358532E+00  -0.1319851E+00   0.1078260E+01  -0.3844789E+00  -0.3477460E+00  -0.3451295E+04  -0.1031702E+05   0.1320387E+05  -0.1334442E+04  -0.2428886E+04
   21.0000  -0.3798335E+00  -0.1080770E+01   0.1492980E+01  -0.1466952E+00  -0.3348385E+00   0.7332214E+00  -0.1678911E+00   0.2629491E+01   0.8083745E+00   0.6953542E+00  -0.2548416E+00   0.5926154E+00   0.6732103E+00   0.1831331E+00  -0.3165452E+00  -0.3760791E+04  -0.1047743E+05   0.1448036E+05  -0.1386820E+04  -0.3288025E+04
   21.2000  -0.3987944E+00  -0.1017123E+01   0.1533518E+01  -0.1227631E+00  -0.4133139E+00   0.7071975E+00  -0.6529431E-02   0.2737558E+01   0.8669550E+00   0.6131380E+00   0.4528918E-01   0.6257380E+00   0.1773207E+00   0.2420149E-01  -0.3196289E+00  -0.3958464E+04  -0.9945209E+04   0.1481712E+05  -0.1211087E+04  -0.4053446E+04
   21.4000  -0.4033807E+00  -0.9177153E+00   0.1459420E+01  -0.1122047E+00  -0.4672779E+00   0.7233778E+00   0.1422407E+00   0.2707995E+01   0.8434911E+00   0.5808924E+00  -0.2010893E+00   0.7154104E+00  -0.6021750E+00  -0.8218253E-01  -0.8176534E-01  -0.4041292E+04  -0.9003605E+04   0.1404917E+05  -0.1095731E+04  -0.4607570E+04
   21.6000  -0.4292176E+00  -0.7858134E+00   0.1255689E+01  -0.9923297E-01  -0.5072409E+00   0.6256675E+00   0.3034056E+00   0.2485287E+01   0.8235260E+00   0.5565082E+00  -0.4003581E+00   0.7512845E+00  -0.1359050E+01  -0.1618104E+00  -0.2806141E+00  -0.4242687E+04  -0.7715928E+04   0.1207086E+05  -0.9441913E+03  -0.5021358E+04
   21.8000  -0.4429746E+00  -0.6246846E+00   0.9338304E+00  -0.8901300E-01  -0.5514782E+00   0.5480087E+00   0.4807497E+00   0.2086203E+01   0.7521438E+00   0.4620053E+00  -0.2772233E+00   0.9376017E+00  -0.2135627E+01  -0.2016184E+00  -0.3915799E+00  -0.4327043E+04  -0.6127605E+04   0.9001217E+04  -0.7695741E+03  -0.5408744E+04
   22.0000  -0.4373934E+00  -0.4308728E+00   0.5234805E+00  -0.4846568E-01  -0.5755478E+00   0.4726270E+00   0.7069886E+00   0.1527462E+01   0.7400782E+00   0.3791816E+00  -0.2176237E+00   0.1161577E+01  -0.2412780E+01   0.2253671E+00  -0.2295367E+00  -0.4210888E+04  -0.4239672E+04   0.5137313E+04  -0.3255559E+03  -0.5584421E+04
   22.2000  -0.3931975E+00  -0.2007505E+00   0.1060462E+00   0.3969540E-01  -0.5639922E+00   0.4562292E+00   0.1032104E+01   0.1015985E+01   0.8390049E+00   0.3303475E+00   0.1393445E+00   0.1620239E+01  -0.1987575E+01   0.5609909E+00  -0.5216993E-01  -0.3734917E+04  -0.2076972E+04   0.1144474E+04   0.5162245E+03  -0.5406259E+04
   22.4000  -0.3048407E+00   0.3274253E-01  -0.2687494E+00   0.1539658E+00  -0.4950302E+00   0.5018413E+00   0.1415101E+01   0.6417010E+00   0.9813448E+00   0.3660692E+00   0.3135163E+00   0.1253126E+01  -0.1521210E+01   0.5933425E+00   0.5946238E+00  -0.2840134E+04   0.5618623E+02  -0.2539696E+04   0.1600472E+04  -0.4699706E+04
   22.6000  -0.1713408E+00   0.1873725E+00  -0.6039993E+00   0.2728955E+00  -0.3462246E+00   0.6055023E+00   0.1605215E+01   0.3424101E+00   0.1108581E+01   0.5933024E+00   0.7511974E+00   0.4998725E+00  -0.1425040E+01   0.6220479E+00   0.1077758E+01  -0.1513520E+04   0.1523312E+04  -0.5872804E+04   0.2755250E+04  -0.3324756E+04
   22.8000   0.1528719E-01   0.2570405E+00  -0.9165061E+00   0.4001794E+00  -0.1711728E+00   0.8231684E+00   0.1652781E+01   0.2253674E-01   0.1269599E+01   0.8322894E+00   0.1032340E+01  -0.1213752E+00  -0.1467447E+01   0.7276549E+00   0.9691851E+00   0.2812699E+03   0.2221360E+04  -0.8927229E+04   0.3969612E+04  -0.1680337E+04
   23.0000   0.2260137E+00   0.2365342E+00  -0.1193640E+01   0.5169466E+00   0.3247192E-02   0.1061021E+01   0.1520208E+01  -0.3134140E+00   0.1417824E+01   0.1051709E+01   0.1170489E+01  -0.7813046E+00  -0.1350469E+01   0.5070581E+00   0.8946724E+00   0.2316801E+04   0.2119343E+04  -0.1156832E+05   0.5086175E+04  -0.7525755E+01
   23.2000   0.4588769E+00   0.1585699E+00  -0.1389694E+01   0.6029115E+00   0.1585143E+00   0.1372161E+01   0.1295972E+01  -0.5574364E+00   0.1495074E+01   0.1207605E+01   0.1440802E+01  -0.9462095E+00  -0.6036464E+00   0.3218271E+00   0.6688135E+00   0.4517562E+04   0.1488757E+04  -0.1342615E+05   0.5946733E+04   0.1525465E+04
   23.4000   0.6830652E+00   0.6625165E-01  -0.1467508E+01   0.6709706E+00   0.3121693E+00   0.1701517E+01   0.1067079E+01  -0.6039256E+00   0.1567310E+01   0.1394335E+01   0.1212508E+01  -0.7857663E+00  -0.8985239E-02   0.3632608E+00   0.1030988E+01   0.6597041E+04   0.6975299E+03  -0.1420044E+05   0.6624775E+04   0.2995832E+04
   23.6000   0.8457666E+00   0.3167155E-02  -0.1444594E+01   0.7195272E+00   0.4609772E+00   0.1926273E+01   0.9499916E+00  -0.5573268E+00   0.1629818E+01   0.1652208E+01   0.5764362E+00  -0.3249223E+00   0.6078226E+00   0.1945743E+00   0.7771345E+00   0.8117833E+04   0.1023908E+03  -0.1398418E+05   0.7109979E+04   0.4326606E+04
   23.8000   0.9093482E+00  -0.3600375E-01  -0.1302007E+01   0.7479090E+00   0.5283892E+00   0.1948230E+01   0.8930916E+00  -0.3031999E+00   0.1669306E+01   0.1735062E+01  -0.2348246E+00  -0.3091768E+00   0.1389537E+01   0.3915627E+00  -0.1525129E+00   0.8776285E+04  -0.2965445E+03  -0.1268034E+05   0.7398224E+04   0.4953545E+04
   24.0000   0.8868916E+00  -0.6777655E-01  -0.1075833E+01   0.7838566E+00   0.4915286E+00   0.1820431E+01   0.8284105E+00   0.6103373E-01   0.1825051E+01   0.1579045E+01  -0.6729682E+00  -0.2534643E+00   0.1644036E+01   0.6381029E+00  -0.8764169E+00   0.8664584E+04  -0.5986912E+03  -0.1059837E+05   0.7650475E+04   0.4708457E+04
   24.2000   0.8111678E+00  -0.8711463E-01  -0.8113120E+00   0.7798215E+00   0.4022739E+00   0.1606123E+01   0.7711275E+00   0.4667689E+00   0.1939075E+01   0.1337942E+01  -0.8148505E+00  -0.2144571E+00   0.1593324E+01   0.1401424E+00  -0.8813443E+00   0.8061463E+04  -0.7639434E+03  -0.8146954E+04   0.7509400E+04   0.3986339E+04
   24.4000   0.7428311E+00  -0.8484932E-01  -0.5717923E+00   0.7033224E+00   0.3187087E+00   0.1480380E+01   0.7399889E+00   0.7549183E+00   0.1934532E+01   0.1154487E+01  -0.2107073E+00   0.1071206E-01   0.9245683E+00  -0.2256356E+00  -0.5572520E+00   0.7438646E+04  -0.7192170E+03  -0.5849282E+04   0.6709445E+04   0.3256949E+04
   24.6000   0.6939983E+00  -0.4980143E-01  -0.3824204E+00   0.5553218E+00   0.2714983E+00   0.1463040E+01   0.7723600E+00   0.8885944E+00   0.1840823E+01   0.1095307E+01  -0.2603152E+00   0.2390756E+00   0.4632768E+00  -0.7415385E+00  -0.5612885E-01   0.6917416E+04  -0.3843537E+03  -0.3931433E+04   0.5228098E+04   0.2783176E+04
   24.8000   0.6250220E+00   0.1092147E-01  -0.2266452E+00   0.3322541E+00   0.2477635E+00   0.1383747E+01   0.8467159E+00   0.9236621E+00   0.1625690E+01   0.1110113E+01  -0.3175512E+00   0.3379904E+00   0.2898760E+00  -0.1106085E+01  -0.1067770E+00   0.6248791E+04   0.1860898E+03  -0.2283433E+04   0.3045106E+04   0.2492729E+04
   25.0000   0.5515471E+00   0.8440005E-01  -0.5686637E-01   0.5666127E-01   0.2098545E+00   0.1317520E+01   0.9268028E+00   0.1024768E+01   0.1364801E+01   0.1056314E+01  -0.3192881E+00   0.3903941E+00   0.7426241E+00  -0.1406203E+01  -0.2766603E+00   0.5541166E+04   0.8862816E+03  -0.5639429E+03   0.3316090E+03   0.2128838E+04
   25.2000   0.4787547E+00   0.1664710E+00   0.1300456E+00  -0.2792009E+00   0.1722119E+00   0.1248813E+01   0.1028699E+01   0.1198212E+01   0.9812208E+00   0.9980751E+00  -0.1005723E+00   0.3481167E+00   0.6806917E+00  -0.2006072E+01  -0.1846308E+00   0.4846139E+04   0.1662673E+04   0.1261919E+04  -0.2915721E+04   0.1785142E+04
   25.4000   0.4337579E+00   0.2296038E+00   0.3033878E+00  -0.6541242E+00   0.1473537E+00   0.1289263E+01   0.1050135E+01   0.1331806E+01   0.4888647E+00   0.9642445E+00   0.2491783E+00   0.3113978E-02   0.6911215E+00  -0.2102000E+01  -0.8746053E-01   0.4346194E+04   0.2321647E+04   0.2982788E+04  -0.6478520E+04   0.1558998E+04
   25.6000   0.3959460E+00   0.2906728E+00   0.4762557E+00  -0.1010496E+01   0.1398603E+00   0.1363885E+01   0.1054576E+01   0.1507978E+01   0.2806276E-01   0.9572477E+00   0.2439712E+00   0.2762087E+00   0.8592564E+00  -0.1967273E+01   0.9586012E-01   0.3884459E+04   0.2980744E+04   0.4658124E+04  -0.9869470E+04   0.1495723E+04
   25.8000   0.3438510E+00   0.3764036E+00   0.6372327E+00  -0.1319640E+01   0.1599316E+00   0.1434963E+01   0.1137943E+01   0.1712766E+01  -0.4113177E+00   0.1017931E+01   0.1473104E+00   0.4127600E+00   0.7508090E+00  -0.1601348E+01   0.3833210E+00   0.3271525E+04   0.3830802E+04   0.6173926E+04  -0.1277796E+05   0.1663729E+04
   26.0000   0.2516347E+00   0.4753788E+00   0.7487645E+00  -0.1517000E+01   0.1965092E+00   0.1443783E+01   0.1242425E+01   0.1836319E+01  -0.6549099E+00   0.1119278E+01  -0.3025157E+00   0.6468858E+00   0.3407300E+00  -0.5588275E+00   0.3721532E+00   0.2285909E+04   0.4800408E+04   0.7235834E+04  -0.1468324E+05   0.1974347E+04
   26.2000   0.9463163E-01   0.5966774E+00   0.8023604E+00  -0.1589452E+01   0.2295380E+00   0.1314350E+01   0.1435180E+01   0.1888526E+01  -0.6901340E+00   0.1199702E+01  -0.8566036E+00   0.9121794E+00   0.3699070E-01  -0.1106096E+00   0.4098497E+00   0.7370631E+03   0.5922657E+04   0.7749074E+04  -0.1545179E+05   0.2268252E+04
   26.4000  -0.1177601E+00   0.7154359E+00   0.7839899E+00  -0.1581468E+01   0.2650636E+00   0.1075009E+01   0.1659956E+01   0.1816829E+01  -0.6985924E+00   0.1322215E+01  -0.1215925E+01   0.8375491E+00  -0.5749533E+00   0.1057892E+00   0.4658166E+00  -0.1300607E+04   0.6978320E+04   0.7613588E+04  -0.1536946E+05   0.2549839E+04
   26.6000  -0.3666259E+00   0.7879630E+00   0.7103041E+00  -0.1486999E+01   0.2723008E+00   0.7468899E+00   0.1815575E+01   0.1661457E+01  -0.6420332E+00   0.1389228E+01  -0.1521745E+01   0.2955431E+00  -0.5618135E+00   0.5411402E+00   0.4656419E-01  -0.3643728E+04   0.7609901E+04   0.6962456E+04  -0.1439974E+05   0.2584774E+04
